cp,year,pc,2wmv,car,bus,lgv,hgv_total,min_month,min_dayofmonth,hour,min_idir,max_idir
6797,2016,8,16,1143,20,228,93,5,18,8,E,W
6800,2003,7,20,986,4,103,30,9,25,8,N,S
6800,2004,20,33,1534,12,145,36,4,1,8,N,S
6800,2005,10,22,962,13,83,43,6,14,8,N,S
6800,2006,24,18,1155,3,120,42,5,16,8,E,W
6800,2008,6,13,842,5,64,21,7,7,8,E,W
6801,2002,46,31,1249,78,142,54,5,23,8,N,S
6801,2006,9,10,512,85,79,38,6,26,8,N,S
6801,2015,34,63,909,82,173,83,6,2,8,N,S
6802,2000,36,45,1349,67,198,60,9,26,8,N,S
6802,2001,45,54,1727,86,262,50,4,27,8,N,S
6802,2002,59,41,1380,77,170,66,9,24,8,N,S
6802,2003,103,30,1231,59,155,71,9,17,8,N,S
6802,2004,28,51,1281,88,185,62,3,25,8,N,S
6802,2005,43,51,1546,76,204,55,5,6,8,N,S
6802,2006,39,42,1218,65,215,88,10,31,8,N,S
6802,2007,26,26,1094,47,157,44,10,30,8,N,S
6802,2008,16,48,1431,56,130,40,4,30,8,N,S
6804,2001,26,69,2831,29,442,103,3,16,8,N,S
6804,2003,14,74,2531,24,434,107,4,7,8,N,S
6804,2005,11,79,2562,22,390,113,3,21,8,E,W
6804,2007,12,68,2193,27,403,128,10,11,8,N,S
6804,2009,15,30,2239,21,380,179,9,11,8,N,S
6804,2013,31,45,2410,21,405,145,4,23,8,N,S
6804,2016,17,51,2476,24,474,83,9,27,8,N,S
6805,2001,5,29,1152,43,186,58,3,22,8,N,S
6805,2003,19,47,1180,59,161,71,10,7,8,N,S
6805,2004,10,34,1190,65,201,64,7,9,8,N,S
6805,2005,16,45,1276,62,182,62,6,28,8,N,S
6805,2006,16,38,1219,58,195,71,6,30,8,N,S
6805,2007,23,23,1206,56,190,46,9,27,8,N,S
6805,2008,16,24,877,14,62,32,9,3,8,N,S
6805,2015,11,20,1087,58,177,27,9,22,8,N,S
6807,2001,31,42,916,9,121,24,6,19,8,N,S
6807,2003,18,25,905,9,109,31,5,1,8,N,S
6807,2005,21,29,860,10,118,33,6,27,8,N,S
6807,2007,23,33,827,18,124,34,3,19,8,N,S
6807,2016,30,28,677,6,95,22,10,12,8,N,S
6870,2003,179,162,546,21,134,89,9,25,8,N,S
6870,2007,261,158,472,25,146,81,5,24,8,N,S
6871,2003,121,62,476,249,176,72,6,18,8,N,S
6871,2006,204,17,478,213,76,59,5,2,8,N,S
6871,2014,708,47,363,276,197,97,9,29,8,N,S
6879,2000,52,28,581,45,148,28,6,7,8,E,W
6879,2002,77,36,625,33,95,29,7,4,8,E,W
6879,2006,94,42,597,38,110,25,4,27,8,E,W
6879,2015,113,20,670,40,132,13,6,2,8,E,W
6880,2002,81,70,1223,65,109,30,5,29,8,E,W
6880,2009,89,48,936,63,123,31,3,24,8,N,S
6882,2004,61,41,449,71,57,32,6,14,8,E,E
6882,2012,126,28,369,85,64,21,9,5,8,E,E
6884,2001,109,205,1006,27,128,36,7,3,8,E,W
6884,2004,272,208,1072,33,169,39,4,22,8,E,W
6884,2008,240,189,799,27,194,62,9,2,8,E,W
6886,2004,29,58,1714,23,168,86,10,15,8,E,W
6886,2009,34,38,1597,14,169,90,6,30,8,E,W
6886,2013,72,66,1370,22,222,54,9,24,8,E,W
6890,2000,30,40,1548,24,146,25,7,5,8,N,S
6890,2002,52,38,1467,29,153,67,5,2,8,N,S
6890,2006,52,48,1482,49,126,43,6,21,8,N,S
6890,2010,30,33,1572,30,166,36,9,7,8,E,W
6890,2016,82,58,1210,32,199,29,9,12,8,N,S
6891,2001,115,42,873,15,88,23,5,10,8,N,S
6891,2004,91,25,1212,15,113,38,3,24,8,N,S
6891,2008,61,22,1008,15,89,29,4,29,8,N,S
6892,2005,43,28,862,47,94,15,9,29,8,N,S
6892,2013,52,18,794,39,96,15,4,26,8,N,S
6893,2001,9,24,1097,22,153,47,9,17,8,N,S
6893,2003,3,18,994,21,143,54,5,12,8,N,S
6893,2005,7,12,558,21,77,53,3,16,8,N,S
6893,2006,11,28,743,25,100,49,6,27,8,N,S
6893,2008,3,9,792,18,109,49,4,30,8,N,S
6896,2000,47,160,1256,84,278,71,10,5,8,E,W
6896,2002,42,143,823,75,217,57,9,16,8,E,W
6896,2004,61,160,912,84,195,66,5,20,8,E,W
6896,2006,72,172,881,91,213,59,6,12,8,E,W
6896,2008,43,130,602,84,192,73,6,13,8,E,W
6896,2012,58,85,572,97,172,94,5,14,8,E,W
6897,2002,117,62,758,50,131,33,10,11,8,E,W
6897,2011,246,74,547,66,116,41,7,14,8,E,W
6898,2005,65,106,1684,43,267,107,4,28,8,E,W
6898,2009,111,125,1253,51,222,112,4,30,8,N,S
6898,2013,168,119,1495,37,158,150,7,1,8,E,W
6899,2001,41,26,1260,66,153,40,9,28,8,E,W
6899,2004,38,24,1436,84,122,57,6,25,8,E,W
6899,2008,34,23,1010,66,122,38,6,26,8,E,W
6901,2000,10,155,6031,34,578,265,6,16,8,N,S
6901,2004,2,95,4520,29,357,130,7,2,8,E,W
6901,2008,0,97,4589,14,395,106,10,6,8,E,W
6901,2009,0,96,4795,30,614,309,6,29,8,E,W
6901,2011,2,88,6010,29,484,184,5,16,8,E,W
6901,2012,0,141,5174,43,957,136,9,10,8,E,W
6901,2014,2,133,3985,22,551,105,5,8,8,E,W
6901,2015,0,142,3859,40,581,143,7,2,8,E,W
6902,2002,35,177,2655,19,226,48,7,8,8,N,S
6902,2009,3,270,3199,30,356,73,5,13,8,E,W
6902,2010,31,146,2019,25,313,102,7,7,8,N,S
6902,2014,80,248,2100,25,422,56,9,23,8,N,S
7043,2004,33,62,370,95,235,70,3,23,8,N,N
7043,2009,58,59,562,106,209,87,9,10,8,N,N
7043,2013,41,29,285,68,123,80,3,20,8,N,N
7044,2002,78,143,1693,64,351,50,10,31,8,N,S
7044,2003,31,105,1741,73,461,75,5,14,8,N,S
7044,2007,154,238,1088,106,421,204,10,5,8,N,S
7044,2010,226,187,1070,98,313,86,3,25,8,N,S
7044,2012,217,238,1318,110,328,149,3,23,8,N,S
7045,2003,51,125,1647,115,290,57,10,7,8,W,W
7045,2009,89,97,1176,113,266,77,9,11,8,W,W
7045,2011,11,36,874,41,198,35,6,27,8,W,W
7045,2013,68,47,887,78,248,53,7,12,8,W,W
7049,2001,2,9,1428,6,122,26,9,27,8,N,S
7049,2003,4,12,1385,7,106,42,5,6,8,N,S
7049,2005,3,8,1358,7,126,30,9,23,8,E,W
7049,2007,1,4,1189,6,83,16,3,22,8,E,W
7049,2016,5,8,1250,4,126,11,10,13,8,E,W
7050,2002,10,27,1986,78,145,25,7,2,8,N,S
7050,2010,20,17,2508,55,169,47,5,20,8,E,W
7050,2014,9,18,1722,12,138,36,6,4,8,E,W
7051,2002,21,48,1824,61,188,33,5,22,8,N,S
7051,2010,16,28,1813,69,280,67,5,13,8,E,W
7051,2011,29,30,1675,101,255,39,10,19,8,N,S
7051,2016,15,39,1198,68,163,42,5,27,8,N,S
7052,2000,13,26,1484,28,187,83,10,4,8,N,S
7052,2002,22,31,1813,47,246,78,5,28,8,N,S
7052,2005,16,16,1460,59,179,72,3,11,8,E,W
7052,2009,25,32,1353,41,224,101,5,15,8,N,S
7052,2010,5,17,2437,35,135,68,9,10,8,N,S
7052,2015,49,37,1294,46,195,87,6,23,8,E,W
7055,2000,2,158,4964,32,880,660,6,9,8,N,S
7055,2001,1,129,5376,15,623,347,9,25,8,N,S
7055,2004,0,145,5535,10,860,427,5,12,8,N,S
7055,2006,1,196,5426,46,1013,511,9,27,8,E,W
7055,2008,5,74,5251,47,655,339,10,21,8,E,W
7055,2009,0,63,4454,23,591,392,6,15,8,E,W
7055,2010,2,142,6770,12,1119,455,6,21,8,E,W
7055,2011,0,158,4305,27,960,603,5,6,8,N,S
7055,2012,0,188,5702,34,1603,669,10,25,8,N,S
7055,2013,0,151,4207,55,1078,553,4,19,8,N,S
7055,2014,0,172,4786,13,1310,593,10,15,8,N,S
7055,2015,0,166,4892,10,1271,668,9,30,8,N,S
7055,2016,7,143,4637,13,1350,458,6,24,8,N,S
7057,2002,6,75,2448,12,430,255,10,1,8,E,W
7057,2006,5,67,2405,12,466,202,7,4,8,E,W
7057,2009,0,60,2388,17,643,216,9,15,8,N,S
7057,2010,10,66,3053,28,596,372,3,23,8,E,W
7057,2014,4,73,2344,12,530,343,6,30,8,E,W
7057,2016,8,87,2250,7,695,176,9,12,8,E,W
7058,2000,1,103,5780,53,1131,527,6,16,8,N,S
7058,2001,11,63,6057,31,1217,590,5,25,8,E,W
7058,2002,1,113,6136,39,569,532,4,15,8,E,W
7058,2003,2,128,5926,29,1214,574,6,12,8,N,S
7058,2004,0,67,5918,24,1160,483,4,21,8,E,W
7058,2005,1,28,7081,40,1033,620,4,18,8,E,W
7058,2006,2,119,6720,80,1508,695,6,14,8,E,W
7058,2007,8,98,5940,29,890,569,6,5,8,E,W
7058,2008,0,83,5899,62,1223,546,7,10,8,E,W
7058,2009,0,77,5311,39,966,517,6,10,8,N,S
7058,2010,1,47,4370,27,1066,578,5,26,8,N,S
7058,2011,0,73,3222,36,866,491,3,29,8,N,S
7058,2012,0,70,6710,24,1682,619,10,23,8,N,S
7058,2013,0,101,5101,39,1175,652,10,24,8,N,S
7058,2014,0,71,5670,29,1240,635,7,11,8,E,W
7058,2015,0,103,6122,50,1601,672,9,23,8,N,S
7060,2004,3,17,607,27,118,37,10,12,8,E,W
7060,2012,18,16,474,54,174,55,6,26,8,E,W
7061,2000,17,16,1256,51,233,56,4,11,8,N,S
7061,2002,6,13,1248,50,212,62,3,18,8,N,S
7061,2004,3,14,1304,59,210,62,3,12,8,N,S
7061,2006,7,36,1007,43,260,64,9,4,8,E,W
7061,2008,11,18,1038,57,223,69,5,6,8,N,S
7063,2001,11,15,957,53,100,37,3,21,8,N,S
7063,2003,10,21,869,46,119,40,4,3,8,N,S
7063,2005,8,8,698,52,85,66,5,17,8,N,S
7063,2007,16,8,743,57,94,26,6,20,8,E,W
7063,2016,13,15,860,56,136,35,9,22,8,N,S
7064,2000,6,25,1591,34,169,54,7,14,8,E,W
7064,2002,3,26,1637,31,185,36,9,24,8,E,W
7064,2005,3,19,1423,35,170,61,3,15,8,E,W
7064,2007,4,19,1355,42,169,40,7,3,8,E,W
7064,2011,5,11,1637,26,120,59,5,13,8,E,W
7064,2016,1,19,1197,31,150,45,5,20,8,E,W
7209,2002,93,174,901,72,306,127,5,13,8,E,W
7209,2003,75,149,1468,87,313,138,4,9,8,E,W
7209,2005,182,211,1385,88,301,107,10,3,8,E,W
7209,2008,247,250,1165,112,343,175,5,12,8,E,W
7209,2010,193,196,921,97,322,148,5,28,8,E,W
7209,2011,86,107,879,95,298,57,4,5,8,E,W
7209,2016,227,204,923,103,333,87,6,6,8,E,W
7210,2002,10,20,650,45,71,12,5,30,8,E,W
7210,2006,4,14,461,58,82,14,5,19,8,N,S
7210,2015,22,10,315,77,60,28,6,23,8,E,W
7212,2002,157,214,1669,111,407,170,9,19,8,N,S
7212,2009,178,146,1065,119,350,173,3,20,8,N,S
7212,2012,122,135,792,135,367,156,10,25,8,E,W
7213,2005,169,183,909,68,298,92,10,6,8,W,W
7213,2009,332,168,832,73,308,104,9,22,8,W,W
7213,2013,217,133,593,78,286,82,5,7,8,W,W
7214,2005,125,156,1277,86,302,117,4,28,8,N,S
7214,2009,262,198,1030,65,321,86,9,15,8,N,S
7214,2013,370,196,1206,85,374,110,6,5,8,N,S
7215,2000,14,31,1536,45,193,44,3,31,8,E,W
7215,2001,15,38,1549,41,221,40,6,6,8,E,W
7215,2003,13,38,1467,51,193,25,7,7,8,E,W
7215,2005,21,31,1209,52,168,49,9,23,8,E,W
7215,2007,24,28,1255,44,241,42,4,16,8,E,W
7215,2011,54,27,1190,37,183,38,6,29,8,E,W
7215,2016,53,18,1298,51,186,33,5,9,8,E,W
7216,2002,4,16,1582,22,112,19,7,3,8,E,W
7216,2010,5,4,1242,15,47,13,3,22,8,N,S
7237,2002,19,10,334,4,99,22,7,8,8,N,N
7237,2010,57,8,274,8,110,22,9,21,8,N,N
7318,2000,27,29,1121,40,135,30,6,28,8,N,S
7318,2007,16,44,709,37,91,30,3,19,8,N,S
7318,2016,28,38,830,54,110,25,10,10,8,N,S
7470,2000,27,45,1200,27,206,37,4,12,8,N,S
7470,2001,21,39,1231,19,178,38,10,5,8,N,S
7470,2003,21,64,1320,21,184,40,5,7,8,N,S
7470,2005,23,50,1277,29,169,48,4,15,8,N,S
7470,2007,20,46,1085,30,216,29,3,20,8,N,S
7470,2011,102,61,1498,39,199,64,10,12,8,N,S
7470,2016,44,42,1090,41,175,54,4,27,8,N,S
7472,2001,18,17,618,32,161,49,10,5,8,N,S
7472,2002,22,18,714,27,148,56,6,14,8,N,S
7472,2004,18,14,563,18,121,53,7,7,8,N,S
7472,2006,16,16,612,30,126,62,7,6,8,N,S
7472,2008,11,12,568,26,105,55,10,8,8,N,S
7473,2004,18,20,690,98,120,21,9,14,8,N,S
7473,2012,68,18,667,122,93,43,10,8,8,N,S
7518,2001,15,13,811,37,125,34,3,26,8,N,S
7518,2003,10,4,900,36,120,64,5,21,8,N,S
7518,2005,22,12,865,46,128,55,6,16,8,N,S
7518,2007,9,7,797,45,144,26,6,5,8,N,S
7518,2016,11,14,574,42,94,25,10,3,8,N,S
7537,2002,121,162,1007,18,231,60,5,23,8,N,S
7537,2009,295,173,737,23,228,85,6,4,8,N,S
7537,2013,293,143,729,15,225,77,5,2,8,N,S
7538,2002,47,54,937,34,122,25,9,24,8,N,S
7538,2004,32,27,613,44,100,37,5,5,8,N,S
7538,2005,121,71,702,54,174,46,7,14,8,N,S
7538,2007,174,136,646,117,205,107,7,3,8,N,S
7538,2016,135,41,591,44,204,22,5,13,8,N,S
7540,2002,27,31,698,36,142,34,6,24,8,N,S
7540,2005,51,13,760,59,157,45,10,12,8,N,S
7540,2010,39,52,704,58,296,143,4,27,8,N,S
7549,2001,2,34,1268,20,180,82,5,25,8,E,W
7549,2002,0,24,1060,17,121,50,5,24,8,N,S
7549,2003,0,27,1292,23,170,48,5,16,8,N,S
7549,2004,2,28,1364,24,210,68,10,8,8,E,W
7549,2005,0,17,1240,17,205,42,9,15,8,E,W
7549,2009,3,24,1784,13,222,64,6,23,8,E,W
7549,2011,2,20,1197,19,139,99,7,13,8,E,W
7549,2013,2,28,1327,20,312,60,9,9,8,E,W
7557,2004,34,52,176,7,54,16,5,28,8,N,N
7557,2007,41,67,134,0,74,25,4,19,8,S,S
7557,2016,103,34,101,0,109,31,4,15,8,N,S
7558,2002,38,48,702,37,155,35,4,16,8,E,W
7558,2011,125,34,633,19,126,31,4,4,8,N,S
7559,2002,10,23,593,57,106,51,6,12,8,N,S
7559,2009,55,21,616,28,108,40,7,9,8,N,S
7562,2001,42,61,1232,14,185,52,7,6,8,E,W
7562,2003,49,71,1357,19,180,70,10,8,8,E,W
7562,2004,64,69,1370,20,204,71,6,10,8,E,W
7562,2005,65,53,1279,15,189,57,4,11,8,E,W
7562,2006,68,48,1238,18,195,54,5,12,8,N,S
7562,2007,41,52,1447,20,219,35,10,1,8,E,W
7562,2008,14,38,920,12,148,33,6,3,8,E,W
7570,2001,464,531,1807,42,460,99,5,14,8,N,S
7570,2003,444,470,980,53,367,115,6,16,8,N,S
7570,2004,318,448,931,54,397,130,9,23,8,N,S
7570,2005,389,370,823,54,297,124,5,26,8,N,S
7570,2006,486,506,1084,64,517,116,4,26,8,N,S
7570,2007,491,586,1178,69,497,220,7,10,8,N,S
7570,2008,682,451,767,52,314,126,5,6,8,N,S
7570,2012,654,288,848,50,455,93,5,23,8,N,S
7571,2002,63,111,1109,72,179,81,7,1,8,E,W
7571,2012,65,22,710,88,184,37,10,1,8,E,W
7572,2001,12,25,1597,17,164,54,5,14,8,E,W
7572,2004,7,10,1323,18,123,77,4,30,8,E,W
7572,2008,13,16,1162,37,112,61,9,26,8,N,S
7572,2010,7,23,1133,35,116,69,5,19,8,N,S
7572,2015,13,15,1087,26,100,27,6,4,8,N,S
7598,2004,202,30,158,33,77,24,9,27,8,E,W
7598,2007,390,35,235,49,109,31,7,2,8,E,W
7599,2004,51,54,313,27,122,32,5,25,8,E,W
7599,2007,80,56,439,16,168,38,10,3,8,E,W
7599,2016,212,65,286,34,187,22,9,27,8,E,W
7600,2003,71,110,749,65,244,81,9,18,8,E,W
7600,2004,72,93,707,51,236,78,10,21,8,E,W
7600,2007,136,120,667,60,253,63,10,10,8,E,W
7600,2016,377,106,304,52,185,47,9,21,8,E,W
7601,2000,55,189,1407,71,307,115,7,7,8,E,W
7601,2007,92,160,1071,98,351,93,9,20,8,E,W
7601,2011,75,229,602,94,226,96,4,6,8,E,W
7601,2016,282,269,579,74,240,57,9,13,8,E,W
7603,2002,284,393,968,54,326,73,6,26,8,N,S
7603,2003,259,439,878,61,360,83,4,8,8,N,S
7603,2006,325,474,970,52,344,115,3,23,8,N,S
7603,2009,537,414,831,56,328,108,3,25,8,N,S
7603,2013,1490,422,574,48,290,91,4,30,8,N,S
7604,2002,281,471,1472,13,330,98,5,21,8,E,W
7604,2009,486,369,1630,38,420,156,6,12,8,E,W
7604,2010,574,392,1317,26,360,118,9,14,8,E,W
7604,2012,413,215,1464,34,554,186,10,26,8,E,W
7605,2002,141,68,299,41,102,39,10,10,8,N,S
7605,2005,282,103,369,49,92,37,5,3,8,N,S
7605,2013,317,59,276,53,102,15,4,30,8,N,S
7606,2002,264,172,1022,89,227,34,9,30,8,E,W
7606,2005,186,132,911,94,194,42,6,24,8,E,W
7606,2011,348,133,920,81,187,33,6,28,8,E,W
7606,2016,175,65,681,88,167,45,4,29,8,E,W
7607,2002,90,109,806,18,138,33,4,19,8,E,W
7607,2004,107,139,878,19,167,22,9,22,8,E,W
7607,2006,65,87,732,16,168,20,6,27,8,E,W
7607,2015,179,87,588,24,142,22,9,30,8,E,W
7609,2002,181,179,1004,89,191,73,7,12,8,N,S
7609,2005,213,199,886,108,202,34,6,24,8,N,S
7609,2010,156,197,731,58,155,31,4,26,8,N,S
7609,2015,508,179,772,96,351,30,6,23,8,N,S
7610,2002,11,31,1480,21,244,102,7,3,8,N,N
7611,2002,21,26,933,21,197,45,5,13,8,N,S
7611,2011,101,70,924,19,180,48,10,31,8,N,S
7613,2002,14,53,1811,67,210,44,9,30,8,N,S
7613,2010,15,33,2114,40,377,133,10,21,8,N,S
7613,2011,27,50,2191,42,510,123,7,15,8,N,S
7613,2014,19,45,1307,79,279,50,10,21,8,N,S
7618,2001,254,114,1138,77,219,46,7,4,8,E,W
7618,2002,260,111,873,60,163,31,9,18,8,E,W
7618,2003,278,112,843,55,186,29,6,16,8,E,W
7618,2004,208,92,892,60,213,23,9,30,8,E,W
7618,2005,138,64,782,78,157,56,5,20,8,E,W
7618,2006,219,78,816,98,162,43,3,30,8,E,W
7618,2007,195,68,656,59,197,33,3,23,8,E,W
7618,2008,358,90,590,65,189,39,5,22,8,E,W
7619,2001,32,34,2018,76,183,34,7,10,8,E,W
7619,2008,55,21,1260,99,139,53,9,15,8,E,W
7619,2012,52,50,1084,98,176,90,10,26,8,E,W
7635,2000,7,22,1365,19,168,57,5,2,8,N,S
7635,2001,7,12,1158,26,134,24,9,18,8,N,S
7635,2002,16,12,1179,35,163,35,9,27,8,N,S
7635,2003,9,6,1247,13,169,29,4,1,8,N,S
7635,2004,12,18,1111,17,147,23,10,20,8,N,S
7635,2005,16,16,1078,22,137,20,10,4,8,N,S
7635,2006,6,14,981,25,131,37,3,27,8,N,S
7635,2007,8,22,1061,19,184,31,9,28,8,N,S
7635,2008,17,20,1082,8,156,27,4,21,8,N,S
7652,2002,11,29,1789,36,179,31,7,4,8,N,S
7652,2005,9,16,1872,24,190,48,6,13,8,N,S
7652,2009,7,10,1235,25,130,37,6,24,8,N,S
7652,2013,17,24,1025,26,149,18,6,18,8,N,S
7671,2000,71,140,765,64,193,53,4,12,8,N,S
7671,2003,33,116,835,68,110,25,4,4,8,N,S
7671,2004,81,180,460,69,183,45,7,8,8,N,S
7671,2005,136,178,587,60,138,68,5,25,8,N,S
7671,2006,145,219,590,86,167,41,6,7,8,N,S
7671,2007,144,176,843,77,237,66,6,18,8,N,S
7671,2008,170,132,323,52,141,47,4,1,8,N,S
7671,2012,273,129,405,80,168,101,4,23,8,N,S
7672,2002,106,128,565,40,204,39,6,24,8,N,S
7672,2003,79,125,503,71,165,63,10,2,8,N,S
7672,2005,246,242,799,152,203,154,5,17,8,N,S
7672,2008,128,99,308,68,135,71,7,4,8,N,S
7715,2002,6,16,447,27,89,36,6,13,8,N,N
7715,2009,49,52,381,70,138,56,3,17,8,N,N
7716,2003,35,95,812,38,193,35,4,28,8,E,W
7716,2009,162,159,754,65,305,150,5,13,8,E,W
7716,2013,451,125,783,67,224,157,5,24,8,E,W
7717,2003,158,166,593,31,137,62,4,29,8,E,W
7717,2004,209,183,649,31,169,55,9,16,8,E,W
7717,2007,482,229,494,49,281,53,9,3,8,E,W
7717,2010,674,153,384,45,201,59,6,21,8,E,W
7889,2001,1,10,1203,29,261,69,6,8,8,N,S
7889,2004,1,24,1629,28,312,111,6,7,8,E,W
7889,2005,7,21,1845,34,233,159,5,20,8,E,W
7889,2009,2,13,1503,27,197,89,10,13,8,N,S
7889,2010,6,16,1542,24,209,110,4,20,8,N,S
7889,2015,5,8,1635,26,215,84,7,1,8,N,S
7890,2002,7,27,544,1,119,25,5,8,8,N,S
7890,2003,10,19,1034,9,144,57,6,6,8,N,S
7890,2004,4,28,671,5,142,55,5,26,8,N,S
7890,2008,11,27,817,15,125,46,9,23,8,N,S
7890,2010,7,12,1237,14,144,78,3,24,8,N,S
7934,2002,66,76,561,137,104,46,3,19,8,N,S
7934,2009,168,91,380,154,95,30,4,21,8,N,S
7969,2001,0,29,3760,24,287,222,6,11,8,E,W
7969,2003,1,27,3526,29,202,234,9,22,8,E,W
7969,2004,0,30,3510,25,215,253,9,27,8,E,W
7969,2005,2,35,2674,23,268,243,9,22,8,E,W
7969,2007,1,30,2840,30,316,191,9,6,8,E,W
7969,2010,1,8,5276,13,64,126,9,9,8,N,S
7969,2011,0,18,2088,18,274,398,9,9,8,E,W
7969,2013,0,15,2263,23,454,508,9,10,8,E,W
7969,2015,1,28,2522,13,312,229,6,4,8,E,W
8049,2002,4,14,1176,24,109,16,6,10,8,N,S
8049,2006,4,7,1394,17,140,20,3,22,8,N,S
8049,2015,2,4,910,11,121,6,5,15,8,N,S
8064,2000,30,39,1038,58,210,113,3,30,8,E,W
8064,2002,39,56,1141,50,252,45,5,8,8,E,W
8064,2006,56,56,953,78,233,51,10,16,8,N,S
8064,2010,71,46,921,76,236,85,9,15,8,E,W
8064,2012,26,15,904,47,290,55,3,27,8,E,W
8081,2002,60,99,1178,42,298,87,10,10,8,S,S
8081,2009,67,112,1040,61,381,107,10,19,8,S,S
8081,2010,84,84,1103,50,356,117,10,12,8,S,S
8081,2015,70,82,929,36,437,145,4,27,8,N,S
8083,2003,33,71,1089,94,203,67,7,1,8,N,S
8083,2009,46,66,825,102,205,82,10,19,8,N,S
8083,2010,24,34,737,80,177,64,6,8,8,N,S
8083,2011,30,75,845,113,244,75,9,23,8,N,S
8083,2016,52,53,835,88,229,30,11,1,8,N,S
8087,2002,0,4,850,19,51,10,10,10,8,E,W
8087,2013,19,23,1680,49,153,39,4,26,8,N,S
8090,2000,25,27,1515,26,170,56,5,19,8,N,S
8090,2002,15,33,1359,28,148,65,5,31,8,N,S
8090,2004,14,10,1479,26,162,58,4,2,8,N,S
8090,2006,35,50,1310,23,258,52,6,30,8,N,S
8090,2008,16,16,1541,22,205,53,7,7,8,E,W
8090,2010,12,19,1357,31,171,56,3,25,8,N,S
8095,2002,27,44,857,1,191,54,9,27,8,E,W
8095,2003,35,65,438,5,184,44,4,4,8,E,W
8095,2005,62,54,409,2,187,48,7,6,8,E,W
8095,2008,142,74,408,19,248,51,6,11,8,E,W
8095,2010,179,83,365,14,183,44,9,6,8,E,W
8167,2000,14,16,1356,22,177,39,4,6,8,N,S
8167,2001,1,22,1431,31,220,38,9,27,8,N,S
8167,2002,7,3,613,6,95,2,4,29,8,N,S
8167,2003,0,18,1263,12,175,33,4,9,8,N,S
8167,2005,5,16,1392,32,180,17,7,6,8,N,S
8167,2007,4,20,1383,30,199,36,6,12,8,N,S
8167,2011,6,21,1157,21,184,43,4,8,8,N,S
8182,2003,117,207,599,150,168,51,4,11,8,E,W
8182,2005,142,212,593,123,157,44,9,23,8,E,W
8182,2008,215,199,348,100,164,38,4,1,8,N,S
8280,2002,0,48,3777,27,348,167,3,19,8,N,S
8280,2006,0,52,2776,51,278,140,6,19,8,N,S
8280,2010,0,31,3416,48,277,270,6,10,8,E,W
8280,2014,0,34,3836,48,451,221,4,25,8,N,S
8281,2007,72,63,1765,98,219,33,3,28,8,N,S
8281,2011,54,38,1952,103,226,63,3,29,8,N,S
8282,2002,15,74,2778,14,286,104,4,25,8,E,W
8282,2009,8,43,3074,12,264,91,5,6,8,E,W
8282,2010,1,10,1976,10,194,77,6,29,8,N,S
8282,2012,13,39,2605,25,298,129,4,23,8,E,W
8282,2015,8,19,1933,10,322,94,4,17,8,E,W
8284,2007,21,36,269,6,60,18,6,13,8,N,S
8285,2002,23,56,511,33,121,82,6,18,8,E,E
8285,2008,89,96,339,46,142,49,10,21,8,E,E
8352,2003,35,91,285,33,85,70,3,18,8,W,W
8352,2004,53,118,351,40,100,49,4,26,8,W,W
8354,2004,298,303,2195,92,598,159,5,5,8,W,W
8354,2009,269,359,1691,30,630,182,5,19,8,W,W
8354,2010,231,393,1616,71,651,188,3,22,8,W,W
8354,2011,247,410,1720,36,670,197,9,29,8,W,W
8354,2013,229,323,1517,31,649,287,5,22,8,W,W
8357,2000,17,119,747,5,178,40,4,11,8,W,W
8357,2007,12,78,718,4,151,56,3,23,8,W,W
8357,2011,53,142,678,2,177,71,6,29,8,W,W
8359,2004,81,84,716,29,98,33,9,17,8,E,E
8359,2010,109,41,475,25,125,33,5,14,8,E,E
8375,2003,10,31,937,43,144,92,6,6,8,E,E
8375,2009,5,25,876,36,145,72,6,9,8,E,E
8376,2004,83,50,1609,190,219,49,10,15,8,E,W
8376,2009,163,51,1412,126,193,82,9,17,8,S,S
8376,2013,177,78,1489,176,332,106,9,4,8,S,S
8380,2003,26,13,107,0,70,16,6,25,8,N,N
8380,2005,51,12,141,2,61,26,4,11,8,N,N
8380,2008,54,18,101,0,43,19,5,9,8,N,N
8380,2013,107,19,127,3,61,13,5,3,8,N,S
8438,2004,28,38,204,17,82,20,5,28,8,W,W
8438,2005,18,35,487,53,91,49,3,21,8,W,W
8438,2008,75,69,322,40,83,50,9,25,8,W,W
8448,2003,49,106,267,98,133,25,6,24,8,N,N
8448,2006,62,89,344,143,187,60,3,24,8,N,N
8448,2015,325,104,234,107,128,56,10,1,8,N,N
8467,2003,26,39,837,48,180,53,9,16,8,S,S
8467,2011,12,10,937,69,221,166,4,4,8,E,E
8468,2002,1,50,2492,32,427,145,10,7,8,E,W
8468,2008,0,72,3643,39,640,465,7,8,8,N,S
8468,2010,3,113,5900,13,3125,948,5,19,8,E,W
8468,2012,0,109,3463,28,998,404,5,28,8,E,W
8468,2013,0,123,4342,21,1084,436,4,17,8,E,W
8468,2014,0,114,3420,0,973,424,4,24,8,E,W
8468,2015,0,121,3858,28,1052,434,6,12,8,E,W
8469,2002,56,87,515,56,222,76,5,31,8,N,N
8469,2003,72,76,442,63,156,71,9,18,8,N,N
8469,2006,155,141,411,72,210,53,5,24,8,N,N
8469,2010,248,90,291,46,144,61,4,27,8,N,N
8470,2002,6,43,1159,19,123,44,9,18,8,N,S
