ID,ROAD,EASTING,NORTHING,DIRECTION,MONTH,YEAR,TOTAL FLOW,PEDAL-MOTORCYCLE, CAR, TRAILER_CARAVAN_VAN,2AXLE_TRUCKorBUS, 3AXLE_TRUCKorBUS, 4AXLE_TRUCK, LGV,TOTAL LARGER THAN CAR,DFT PEDAL CYCLE,DFT MOTOR CYCLE,AVERAGE_SPEED,_85TH_SPEED,,,,,,,,,,,,
MIX13,Scott Lidget Crescent,534269.940,179509.080,W,10,2014,640,52,539,1,44,1,2,1,49,n/a,n/a,16.7,20.8,,,,,,,,,,,,
MIX13,Scott Lidget Crescent,534269.940,179509.080,E,4,2013,373,28,312,0,12,20,1,0,33,n/a,n/a,17.0,21.3,,,,,,,,,,,,
MIX13,Scott Lidget Crescent,534269.940,179509.080,E,10,2014,449,48,362,0,36,0,2,1,39,n/a,n/a,16.0,20.6,,,,,,,,,,,,
20MPH145,Seldon Road,535429.342,176190.025,S,11,2015,264,16,217,0,21,4,6,0,31,n/a,n/a,17.5,21.9,,,,,,,,,,,,
20MPH145,Seldon Road,535429.342,176190.025,N,11,2015,257,11,222,0,22,0,0,0,23,n/a,n/a,16.6,20.6,,,,,,,,,,,,
ST8,Shad Thames,533802.022,179741.989,N,3,2016,1496,200,1105,8,157,6,10,0,181,n/a,n/a,16.1,19.7,,,,,,,,,,,,
ST8,Shad Thames,533802.022,179741.989,S,3,2016,1463,287,1015,1,150,4,4,0,159,n/a,n/a,14.4,17.9,,,,,,,,,,,,
ST9,Shad Thames,533849.877,179797.333,N,3,2016,783,98,564,0,114,4,0,0,118,n/a,n/a,18.2,22.9,,,,,,,,,,,,
ST9,Shad Thames,533849.877,179797.333,S,3,2016,667,80,500,0,80,4,0,0,84,n/a,n/a,18.5,22.8,,,,,,,,,,,,
20MPH61,Shand Street,533266.580,180003.104,S,5,2013,412,129,223,1,57,1,1,0,60,n/a,n/a,14.0,18.6,,,,,,,,,,,,
20MPH61,Shand Street,533266.580,180003.104,S,11,2015,534,212,249,2,66,3,2,1,74,n/a,n/a,14.9,20.1,,,,,,,,,,,,
20MPH61,Shand Street,533266.580,180003.104,N,5,2013,315,137,156,0,20,1,1,0,22,n/a,n/a,15.8,20.6,,,,,,,,,,,,
AMH142,Sharratt Street,535247.000,177765.000,W,10,2016,275,20,252,0,1,2,0,0,3,17,7,6.0,7.8,,,,,,,,,,,,
AMH142,Sharratt Street,535247.000,177765.000,E,10,2016,394,38,353,0,1,1,1,0,3,27,15,8.0,9.6,,,,,,,,,,,,
MIX74,Short Street,531480.700,179884.278,S,11,2015,443,41,338,0,61,2,1,0,64,n/a,n/a,14.0,17.4,,,,,,,,,,,,
MIX74,Short Street,531480.700,179884.278,N,11,2015,164,32,112,0,19,1,0,0,20,n/a,n/a,13.4,16.8,,,,,,,,,,,,
LBS56,Silvester Road west section,533948.290,174596.360,W,4,2013,120,10,104,0,6,0,0,0,6,n/a,n/a,19.7,25.5,,,,,,,,,,,,
LBS56,Silvester Road west section,533948.290,174596.360,E,4,2013,92,12,76,0,4,0,0,0,4,n/a,n/a,18.9,25.1,,,,,,,,,,,,
20MPH138,Silwood Street,535282.580,178649.811,S,5,2013,914,29,773,1,101,3,7,0,112,n/a,n/a,15.4,18.8,,,,,,,,,,,,
20MPH138,Silwood Street,535282.580,178649.811,N,5,2013,954,29,832,2,81,2,7,1,93,n/a,n/a,14.8,18.1,,,,,,,,,,,,
20MPH138,Silwood Street,535282.580,178649.811,N,11,2015,1057,98,896,0,5,40,17,1,63,n/a,n/a,7.9,9.6,,,,,,,,,,,,
20MPH59,Snowfields,533094.233,179875.071,W,5,2013,2315,319,1638,8,325,7,18,5,363,n/a,n/a,18.7,23.5,,,,,,,,,,,,
20MPH59,Snowfields,533094.233,179875.071,W,11,2015,2615,391,1809,13,368,12,13,9,415,n/a,n/a,16.9,20.6,,,,,,,,,,,,
AMH158,Somerford Way,536298.980,179698.830,S,10,2010,114,7,98,0,8,1,0,0,9,n/a,n/a,16.4,19.9,,,,,,,,,,,,
AMH158,Somerford Way,536298.980,179698.830,N,10,2010,114,8,99,0,7,0,0,0,7,n/a,n/a,16.8,20.6,,,,,,,,,,,,
20MPH128,Somerton Road,534860.754,175352.585,S,5,2013,206,28,167,0,11,0,0,0,11,n/a,n/a,18.7,23.9,,,,,,,,,,,,
20MPH128,Somerton Road,534860.754,175352.585,S,11,2015,229,39,172,0,17,1,1,0,18,n/a,n/a,15.7,19.9,,,,,,,,,,,,
20MPH128,Somerton Road,534860.754,175352.585,N,5,2013,188,32,148,0,8,0,0,0,8,n/a,n/a,17.0,22.4,,,,,,,,,,,,
20MPH128,Somerton Road,534860.754,175352.585,N,11,2015,195,48,132,0,14,0,0,0,15,n/a,n/a,15.1,19.9,,,,,,,,,,,,
AMH44,Sondes Street,532734.000,177975.000,W,10,2016,219,12,193,0,14,0,0,0,14,12,8,13.6,18.1,,,,,,,,,,,,
AMH44,Sondes Street,532734.000,177975.000,W,10,2012,414,23,382,0,5,0,4,0,9,n/a,n/a,12.8,15.4,,,,,,,,,,,,
20MPH54,South Croxted Road,532906.254,172119.810,S,5,2013,6817,208,6129,31,388,28,16,17,480,n/a,n/a,25.1,30.2,,,,,,,,,,,,
20MPH54,South Croxted Road,532906.254,172119.810,S,11,2015,7190,301,6340,36,454,19,20,21,549,n/a,n/a,22.8,28.0,,,,,,,,,,,,
20MPH54,South Croxted Road,532906.254,172119.810,N,5,2013,7386,217,6494,50,537,48,17,23,675,n/a,n/a,24.9,29.8,,,,,,,,,,,,
20MPH54,South Croxted Road,532906.254,172119.810,N,11,2015,7995,252,6967,59,649,19,20,29,777,n/a,n/a,22.9,27.7,,,,,,,,,,,,
AMH161,South Sea Street,536557.320,179279.070,S,10,2010,223,59,144,0,17,1,2,0,20,n/a,n/a,15.2,20.4,,,,,,,,,,,,
AMH161,South Sea Street,536557.320,179279.070,N,10,2010,191,47,126,0,16,0,2,0,18,n/a,n/a,15.3,20.4,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2010,5730,193,5207,17,254,20,25,14,330,n/a,n/a,14.8,19.5,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2011,5381,249,4749,20,303,31,29,15,398,n/a,n/a,15.4,20.1,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2012,5004,136,4590,15,159,54,35,15,278,n/a,n/a,14.8,19.0,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2013,5158,234,4511,17,326,34,22,14,413,n/a,n/a,15.2,19.5,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2014,4745,61,4286,19,326,39,14,11,409,n/a,n/a,15.4,19.5,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2015,5148,242,4475,13,320,75,23,22,453,n/a,n/a,14.7,19.0,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2017,5009,284,4364,17,243,65,22,14,361,189,95,14.4,18.8,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,W,10,2016,4892,269,4123,25,429,22,24,18,518,183,89,14.9,18.8,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2010,6090,161,5483,34,389,11,12,23,469,n/a,n/a,16.2,19.7,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2011,6433,348,5519,41,468,13,18,26,566,n/a,n/a,16.6,20.4,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2012,5939,142,5295,26,390,43,23,20,502,n/a,n/a,17.1,20.8,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2013,6222,335,5376,44,407,40,20,27,538,n/a,n/a,15.2,19.0,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2014,6354,182,5638,21,466,34,13,9,543,n/a,n/a,14.8,18.6,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2015,5334,236,4588,37,388,36,22,27,510,n/a,n/a,14.9,18.6,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2017,6545,324,5559,39,510,70,18,26,663,203,121,15.2,19.0,,,,,,,,,,,,
AMC19,Southampton Way,533077.050,177218.210,E,10,2016,6199,314,5233,43,520,26,30,32,651,224,94,15.4,18.8,,,,,,,,,,,,
LBS35,Southampton Way,533215.860,177189.230,W,4,2010,3869,91,3437,13,306,13,9,9,350,n/a,n/a,20.9,25.5,,,,,,,,,,,,
LBS35,Southampton Way,533215.860,177189.230,W,4,2012,4691,208,4068,16,318,56,16,9,415,n/a,n/a,19.7,24.4,,,,,,,,,,,,
LBS35,Southampton Way,533215.860,177189.230,E,4,2010,4074,226,3414,18,373,25,10,8,434,n/a,n/a,20.8,25.1,,,,,,,,,,,,
LBS35,Southampton Way,533215.860,177189.230,E,4,2012,4998,232,4273,21,388,58,13,13,493,n/a,n/a,19.5,24.2,,,,,,,,,,,,
LBS38,Southampton Way,533382.370,177120.330,W,4,2010,2378,376,1792,14,152,18,26,11,221,n/a,n/a,14.8,18.1,,,,,,,,,,,,
LBS38,Southampton Way,533382.370,177120.330,W,4,2012,4640,244,3918,13,407,37,21,9,487,n/a,n/a,17.5,23.3,,,,,,,,,,,,
LBS38,Southampton Way,533382.370,177120.330,E,4,2010,1462,47,1224,4,162,8,9,8,191,n/a,n/a,13.6,17.2,,,,,,,,,,,,
LBS38,Southampton Way,533382.370,177120.330,E,4,2012,4884,246,4176,26,410,12,14,16,478,n/a,n/a,18.7,23.3,,,,,,,,,,,,
LBS43,Southampton Way,533606.520,176816.610,S,4,2010,3766,171,3171,14,370,19,11,10,424,n/a,n/a,21.1,25.5,,,,,,,,,,,,
LBS43,Southampton Way,533606.520,176816.610,S,4,2012,1732,74,1511,9,128,7,3,4,151,n/a,n/a,19.3,23.3,,,,,,,,,,,,
LBS43,Southampton Way,533606.520,176816.610,N,4,2010,3318,252,2703,25,313,9,16,17,380,n/a,n/a,19.5,24.2,,,,,,,,,,,,
LBS43,Southampton Way,533606.520,176816.610,N,4,2012,1719,90,1479,7,130,6,4,4,151,n/a,n/a,20.0,23.5,,,,,,,,,,,,
MIX54,Southwark Bridge Road,531976.360,179437.546,N,5,2013,1689,365,910,4,369,12,29,14,428,n/a,n/a,19.0,24.8,,,,,,,,,,,,
MIX54,Southwark Bridge Road,531976.360,179437.546,N,11,2015,1888,543,1049,5,85,45,125,36,295,n/a,n/a,16.7,21.9,,,,,,,,,,,,
MIX54,Southwark Bridge Road,531976.360,179437.546,S,5,2013,2098,556,1102,12,325,19,84,48,488,n/a,n/a,22.8,29.5,,,,,,,,,,,,
MIX54,Southwark Bridge Road,531976.360,179437.546,S,11,2015,2063,506,1200,7,196,24,86,43,356,n/a,n/a,20.1,26.2,,,,,,,,,,,,
20MPH36,Southwark Bridge Road,532097.364,179778.968,S,5,2013,4401,721,2761,32,653,37,153,44,919,n/a,n/a,21.6,28.4,,,,,,,,,,,,
20MPH36,Southwark Bridge Road,532097.364,179778.968,S,11,2015,4085,597,3012,12,273,80,84,28,476,n/a,n/a,18.6,25.3,,,,,,,,,,,,
20MPH36,Southwark Bridge Road,532097.364,179778.968,N,5,2013,2889,136,2044,23,576,21,59,30,709,n/a,n/a,25.9,30.9,,,,,,,,,,,,
20MPH36,Southwark Bridge Road,532097.364,179778.968,N,11,2015,3559,563,2406,11,393,28,105,54,590,n/a,n/a,22.1,27.5,,,,,,,,,,,,
MIX35,Southwark Bridge Road,532281.353,180261.120,S,5,2013,2551,279,1898,14,269,43,48,23,397,n/a,n/a,19.9,27.1,,,,,,,,,,,,
MIX35,Southwark Bridge Road,532281.353,180261.120,S,11,2015,5395,953,3611,20,519,71,153,68,830,n/a,n/a,20.0,25.3,,,,,,,,,,,,
MIX35,Southwark Bridge Road,532281.353,180261.120,N,5,2013,3085,230,2419,10,319,33,44,29,435,n/a,n/a,22.7,29.1,,,,,,,,,,,,
MIX35,Southwark Bridge Road,532281.353,180261.120,N,11,2015,6130,755,4623,25,417,90,143,76,752,n/a,n/a,21.6,26.8,,,,,,,,,,,,
MIX54,Southwark Bridge Road ,531976.360,179437.546,N,4,2013,1128,389,600,2,64,30,43,17,156,n/a,n/a,19.4,25.7,,,,,,,,,,,,
MIX54,Southwark Bridge Road ,531976.360,179437.546,S,4,2013,1081,334,592,2,88,22,43,25,180,n/a,n/a,20.7,27.1,,,,,,,,,,,,
LBS5,Southwark Bridge Road ,531998.390,179591.780,S,4,2013,1491,186,1130,5,114,29,27,8,183,n/a,n/a,19.4,25.1,,,,,,,,,,,,
LBS5,Southwark Bridge Road ,531998.390,179591.780,N,4,2013,1712,344,1137,3,144,30,54,27,258,n/a,n/a,21.5,26.6,,,,,,,,,,,,
LBS10,Southwark Bridge Road ,532126.660,179842.550,S,4,2013,3804,268,2884,19,460,99,50,24,652,n/a,n/a,26.1,31.1,,,,,,,,,,,,
LBS10,Southwark Bridge Road ,532126.660,179842.550,N,4,2013,4002,777,2623,14,444,36,108,59,661,n/a,n/a,24.2,30.4,,,,,,,,,,,,
LBS18,Southwark Bridge Road ,532257.810,179996.760,S,4,2013,6329,554,5042,25,452,100,104,52,733,n/a,n/a,18.9,24.4,,,,,,,,,,,,
LBS18,Southwark Bridge Road ,532257.810,179996.760,N,4,2013,6314,966,4638,30,261,145,180,94,710,n/a,n/a,17.6,22.8,,,,,,,,,,,,
MIX35,Southwark Bridge Road ,532281.353,180261.120,S,4,2013,5674,1131,3543,23,627,94,176,80,1000,n/a,n/a,21.1,27.3,,,,,,,,,,,,
MIX35,Southwark Bridge Road ,532281.353,180261.120,N,4,2013,5010,304,4086,22,456,41,60,41,620,n/a,n/a,23.5,28.6,,,,,,,,,,,,
LBS21,Southwark Bridge Road ,532314.020,180462.280,S,4,2013,3246,164,2598,20,340,59,65,31,515,n/a,n/a,22.4,29.8,,,,,,,,,,,,
LBS21,Southwark Bridge Road ,532314.020,180462.280,N,4,2013,2740,406,1912,14,316,27,65,40,462,n/a,n/a,24.3,30.9,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2017,4355,243,3568,20,259,221,27,19,546,46,197,20.2,24.6,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,5,2013,5101,203,4294,21,564,10,9,19,623,n/a,n/a,24.4,27.7,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,11,2015,5572,238,4609,40,628,17,21,18,724,n/a,n/a,22.8,26.4,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2010,6114,377,4982,33,646,59,17,20,775,n/a,n/a,25.4,29.3,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2011,5644,402,4562,31,591,15,19,23,679,n/a,n/a,22.3,26.4,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2012,5413,231,4344,32,311,435,22,39,839,n/a,n/a,19.2,22.8,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2013,5511,265,4688,29,422,75,16,16,558,n/a,n/a,23.8,27.3,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2014,5301,246,4494,29,505,12,15,15,576,n/a,n/a,23.7,27.3,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2015,5563,249,4656,35,576,23,24,26,684,n/a,n/a,21.6,25.3,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,W,10,2016,5748,283,4661,35,700,16,29,24,804,74,209,17.8,21.5,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2017,4834,193,4022,37,376,89,56,62,620,46,147,22.6,26.3,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,5,2013,6364,218,5354,37,731,8,16,23,815,n/a,n/a,23.8,27.1,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,11,2015,6524,238,5447,39,744,11,21,25,840,n/a,n/a,21.9,25.5,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2010,6886,396,5570,27,841,13,21,17,919,n/a,n/a,26.5,30.6,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2011,6568,261,5459,42,781,10,15,27,875,n/a,n/a,23.0,27.1,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2012,6664,222,5653,49,577,109,18,35,788,n/a,n/a,19.9,22.8,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2013,6545,185,5596,45,600,77,16,26,764,n/a,n/a,22.9,26.8,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2014,6547,243,5453,39,757,16,17,22,851,n/a,n/a,23.2,26.8,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2015,6575,244,5531,46,727,9,18,23,823,n/a,n/a,21.2,24.2,,,,,,,,,,,,
AMC2,Southwark Park Road,533870.280,178851.990,E,10,2016,7099,273,5841,54,885,16,30,34,1019,44,228,18.6,21.5,,,,,,,,,,,,
PR44,Southwark Park Road,534797.000,179147.000,N,7,2017,3667,221,3045,19,362,6,8,6,402,n/a,n/a,20.1,23.1,,,,,,,,,,,,
PR44,Southwark Park Road,534797.000,179147.000,S,7,2017,4031,209,3406,9,392,5,5,5,416,n/a,n/a,21.4,24.4,,,,,,,,,,,,
AMC2,Southwark Park Road ,533870.280,178851.990,S,4,2010,6051,353,4899,38,698,16,23,24,799,n/a,n/a,24.1,28.2,,,,,,,,,,,,
AMC2,Southwark Park Road ,533870.280,178851.990,W,4,2010,3923,190,3183,48,463,17,22,29,579,n/a,n/a,20.1,26.8,,,,,,,,,,,,
AMC2,Southwark Park Road ,533870.280,178851.990,W,4,2012,5182,203,4267,21,665,12,14,17,729,n/a,n/a,25.2,28.9,,,,,,,,,,,,
AMC2,Southwark Park Road ,533870.280,178851.990,S,4,2012,6197,206,4957,30,893,95,16,27,1061,n/a,n/a,25.0,28.6,,,,,,,,,,,,
LBS60,Southwark Park Road ,534051.660,178856.490,W,4,2010,2670,209,2095,14,329,9,14,15,381,n/a,n/a,22.5,27.1,,,,,,,,,,,,
LBS60,Southwark Park Road ,534051.660,178856.490,W,4,2012,5355,340,4215,22,727,14,18,19,800,n/a,n/a,23.6,28.2,,,,,,,,,,,,
LBS60,Southwark Park Road ,534051.660,178856.490,E,4,2010,2938,188,2336,25,369,6,14,14,428,n/a,n/a,22.4,26.6,,,,,,,,,,,,
LBS60,Southwark Park Road ,534051.660,178856.490,E,4,2012,6043,244,4982,29,762,10,16,21,838,n/a,n/a,22.7,26.8,,,,,,,,,,,,
MIX15,Southwark Park Road ,534511.100,178802.290,W,4,2010,4621,193,3644,26,704,22,32,19,803,n/a,n/a,18.3,23.5,,,,,,,,,,,,
MIX15,Southwark Park Road ,534511.100,178802.290,W,6,2011,5624,270,4847,21,428,25,33,19,526,n/a,n/a,15.4,19.9,,,,,,,,,,,,
MIX15,Southwark Park Road ,534511.100,178802.290,E,4,2010,5126,246,4107,40,673,16,22,23,774,n/a,n/a,18.9,22.6,,,,,,,,,,,,
MIX15,Southwark Park Road ,534511.100,178802.290,E,6,2011,5273,205,4334,27,660,11,14,23,735,n/a,n/a,18.8,23.0,,,,,,,,,,,,
MIX20,Southwark Park Road ,534691.860,178808.090,W,4,2010,3858,198,3095,21,502,15,27,18,583,n/a,n/a,19.4,23.9,,,,,,,,,,,,
MIX20,Southwark Park Road ,534691.860,178808.090,W,6,2011,6280,198,5576,29,427,14,23,15,507,n/a,n/a,15.9,18.9,,,,,,,,,,,,
MIX20,Southwark Park Road ,534691.860,178808.090,E,4,2010,3878,129,3214,29,440,28,16,22,535,n/a,n/a,19.4,23.3,,,,,,,,,,,,
MIX20,Southwark Park Road ,534691.860,178808.090,E,6,2011,6677,266,5817,67,456,16,27,28,595,n/a,n/a,15.4,18.5,,,,,,,,,,,,
BBC3,Southwark Street,532174.027,180179.653,W,10,2015,11355,808,9414,56,905,76,96,106,1239,n/a,n/a,17.3,24.2,,,,,,,,,,,,
BBC3,Southwark Street,532174.027,180179.653,E,10,2015,10596,996,8478,75,757,65,126,99,1122,n/a,n/a,17.6,23.3,,,,,,,,,,,,
AMH82,Spurling Road,533854.310,175239.020,N,10,2012,791,60,690,0,37,2,2,0,41,n/a,n/a,14.1,17.2,,,,,,,,,,,,
20MPH15,St Agnes Place,531555.202,177836.514,S,11,2015,420,123,266,1,27,2,1,0,32,n/a,n/a,16.3,21.9,,,,,,,,,,,,
20MPH15,St Agnes Place,531555.202,177836.514,N,11,2015,394,134,229,0,22,2,5,1,31,n/a,n/a,15.4,19.5,,,,,,,,,,,,
AMH114,St Aidans Road,534592.280,174484.060,S,10,2011,384,29,334,0,21,0,0,0,21,n/a,n/a,17.2,21.9,,,,,,,,,,,,
AMH114,St Aidans Road,534592.280,174484.060,S,10,2012,389,24,344,0,21,0,0,0,21,n/a,n/a,21.3,26.6,,,,,,,,,,,,
AMH114,St Aidans Road,534592.280,174484.060,N,10,2011,299,30,252,0,17,0,0,0,17,n/a,n/a,17.3,22.1,,,,,,,,,,,,
AMH114,St Aidans Road,534592.280,174484.060,N,10,2012,261,24,224,0,13,0,0,0,13,n/a,n/a,20.9,26.4,,,,,,,,,,,,
SW12,St georges Way ,533826.024,177679.539,N,2,2016,3161,83,2959,4,107,3,2,2,118,n/a,n/a,18.7,21.0,,,,,,,,,,,,
SW12,St georges Way ,533826.024,177679.539,S,2,2016,3651,110,3372,11,132,13,5,9,170,n/a,n/a,18.9,21.7,,,,,,,,,,,,
AMH59,St Giles Road,533140.500,176737.450,N,3,2010,526,10,485,0,29,1,0,0,30,n/a,n/a,15.7,18.8,,,,,,,,,,,,
AMH59,St Giles Road,533140.500,176737.450,N,10,2012,467,27,415,0,22,3,0,0,25,n/a,n/a,15.3,18.8,,,,,,,,,,,,
20MPH146,St Helena Road,535559.317,178640.494,W,5,2013,168,6,142,0,19,1,0,0,20,n/a,n/a,18.3,23.3,,,,,,,,,,,,
20MPH146,St Helena Road,535559.317,178640.494,W,11,2015,186,20,156,0,7,3,1,0,11,n/a,n/a,16.2,21.7,,,,,,,,,,,,
20MPH146,St Helena Road,535559.317,178640.494,E,5,2013,142,7,119,0,15,1,0,1,17,n/a,n/a,16.6,20.6,,,,,,,,,,,,
20MPH146,St Helena Road,535559.317,178640.494,E,11,2015,157,18,126,0,5,8,1,0,13,n/a,n/a,15.3,20.6,,,,,,,,,,,,
AMH171,St Jame's Road,534399.237,178416.808,S,10,2017,6743,370,5622,34,670,13,17,18,752,171,174,21.6,26.7,,,,,,,,,,,,
AMH171,St Jame's Road,534399.237,178416.808,N,10,2017,5038,345,4139,21,492,10,20,11,554,171,174,20.7,26.3,,,,,,,,,,,,
PR41,St James's Road,534365.000,179210.000,N,7,2017,5380,594,4200,31,491,16,33,17,587,n/a,n/a,22.3,26.6,,,,,,,,,,,,
PR41,St James's Road,534365.000,179210.000,S,7,2017,7570,716,6027,38,704,31,33,23,829,n/a,n/a,22.2,26.1,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,3,2010,5215,141,4753,18,270,11,14,8,321,n/a,n/a,17.5,20.9,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2010,5890,199,5207,29,431,13,11,10,494,n/a,n/a,18.5,22.8,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2011,4540,208,3963,23,315,9,15,8,370,n/a,n/a,18.1,22.2,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2012,4565,196,3994,21,208,111,25,10,375,n/a,n/a,17.6,21.5,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2013,4376,203,3925,16,207,8,9,8,248,n/a,n/a,17.1,20.8,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2014,4471,207,3891,23,329,7,8,7,374,n/a,n/a,17.5,21.7,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2015,4552,222,3951,21,282,46,19,11,379,n/a,n/a,18.0,22.1,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2016,4168,206,3630,18,293,9,12,5,337,119,87,16.9,21.0,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,S,10,2017,4075,202,3556,23,208,43,27,17,318,120,83,15.8,19.2,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,3,2010,2717,62,2465,7,171,3,3,5,190,n/a,n/a,17.7,20.7,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2010,2612,84,2329,14,165,10,10,4,203,n/a,n/a,18.2,23.3,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2011,2746,147,2385,10,181,8,11,5,214,n/a,n/a,18.4,22.9,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2012,2831,143,2504,12,108,48,16,13,197,n/a,n/a,18.5,22.4,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2013,2586,106,2368,8,99,2,3,5,117,n/a,n/a,16.8,20.1,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2014,2591,131,2269,9,172,6,4,4,195,n/a,n/a,17.8,22.8,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2015,2790,167,2427,12,172,6,6,4,200,n/a,n/a,18.0,22.4,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2016,2590,167,2239,9,151,17,7,4,188,106,61,17.6,22.6,,,,,,,,,,,,
AMC27,St Mary's Road,535222.710,176528.230,N,10,2017,2718,173,2363,7,122,41,10,3,183,101,72,16.1,20.6,,,,,,,,,,,,
AMC27,St Mary's Road,535222.760,176527.520,S,6,2011,4812,189,4194,21,394,5,9,8,437,n/a,n/a,19.7,24.2,,,,,,,,,,,,
AMC27,St Mary's Road,535222.760,176528.480,N,6,2011,2650,94,2339,11,193,4,4,5,217,n/a,n/a,19.0,24.2,,,,,,,,,,,,
PMC62,St Mary's Road,535307.720,176232.610,N,3,2010,1368,34,1148,3,180,2,1,1,187,n/a,n/a,22.6,27.0,,,,,,,,,,,,
PMC62,St Mary's Road,535307.720,176232.610,S,3,2010,2838,56,2588,4,180,4,4,2,193,n/a,n/a,23.2,27.0,,,,,,,,,,,,
MIX53,Staffordshire Street,534472.239,176902.401,N,5,2013,222,31,173,0,16,1,1,0,18,n/a,n/a,16.0,20.6,,,,,,,,,,,,
MIX53,Staffordshire Street,534472.239,176902.401,N,11,2015,182,30,136,0,14,1,1,0,16,n/a,n/a,15.4,19.7,,,,,,,,,,,,
MIX53,Staffordshire Street,534472.239,176902.401,N,10,2010,228,26,184,0,17,1,0,0,18,n/a,n/a,17.1,22.6,,,,,,,,,,,,
MIX53,Staffordshire Street,534472.239,176902.401,N,10,2011,228,40,172,0,14,1,1,0,16,n/a,n/a,16.1,20.6,,,,,,,,,,,,
AMH23,Stones End Street,532202.960,179577.300,S,10,2010,95,25,61,0,9,0,0,0,9,n/a,n/a,15.4,20.6,,,,,,,,,,,,
AMH23,Stones End Street,532202.960,179577.300,N,10,2010,132,26,89,0,16,1,0,0,17,n/a,n/a,17.1,23.3,,,,,,,,,,,,
20MPH97,Sumner Road,533825.917,177617.557,S,5,2013,7407,556,5967,31,771,35,29,19,885,n/a,n/a,23.9,29.3,,,,,,,,,,,,
