date,wz11cd,population_all_usual_residents,area_hectares,density_ppl_per_ha
2011,E33002017,442,65.28,6.8
2011,E33002018,383,1195.29,0.3
2011,E33002019,398,123.51,3.2
2011,E33002020,341,34.44,9.9
2011,E33002021,335,36.84,9.1
2011,E33002022,642,62.67,10.2
2011,E33002023,369,49.1,7.5
2011,E33002024,419,26.44,15.8
2011,E33001416,351,62.86,5.6
2011,E33001417,361,87.33,4.1
2011,E33001418,483,125.93,3.8
2011,E33000269,1587,16.09,98.6
2011,E33001419,390,27.22,14.3
2011,E33001420,798,82.88,9.6
2011,E33001421,586,111.98,5.2
2011,E33001422,344,110.55,3.1
2011,E33001423,333,59.47,5.6
2011,E33001424,553,18.58,29.8
2011,E33001425,248,49.86,5
2011,E33001426,441,62.52,7.1
2011,E33001427,455,28.91,15.7
2011,E33001428,419,88.07,4.8
2011,E33000270,402,3.7,108.6
2011,E33000271,1375,2.57,535
2011,E33000272,1428,15.79,90.4
2011,E33000273,402,3.16,127.2
2011,E33001429,429,24.93,17.2
2011,E33001430,453,32.99,13.7
2011,E33001431,410,20,20.5
2011,E33001432,322,22.15,14.5
2011,E33001433,367,66.79,5.5
2011,E33001434,339,51.8,6.5
2011,E33001435,483,55.45,8.7
2011,E33000279,222,6.89,32.2
2011,E33000280,335,4.45,75.3
2011,E33000281,330,2.1,157.1
2011,E33000282,618,10.02,61.7
2011,E33000283,237,1.28,185.2
2011,E33000284,321,3.06,104.9
2011,E33000285,519,4.12,126
2011,E33000286,269,3.03,88.8
2011,E33000287,310,1.47,210.9
2011,E33000288,256,1.87,136.9
2011,E33000289,253,1.58,160.1
2011,E33000290,487,6.88,70.8
2011,E33000291,360,10.74,33.5
2011,E33000292,371,19.29,19.2
2011,E33000293,358,5.71,62.7
2011,E33000294,517,7.07,73.1
2011,E33001436,262,25.3,10.4
2011,E33001437,332,16.1,20.6
2011,E33001438,718,34.09,21.1
2011,E33001439,328,22.37,14.7
2011,E33000657,453,15.12,30
2011,E33000658,412,81.77,5
2011,E33001440,295,24.59,12
2011,E33001441,291,23.7,12.3
2011,E33001442,325,30.21,10.8
2011,E33001443,281,97.92,2.9
2011,E33001444,441,60.21,7.3
2011,E33001445,271,73.39,3.7
2011,E33000274,672,21.84,30.8
2011,E33000275,417,18.1,23
2011,E33000276,446,196.9,2.3
2011,E33001446,706,92.35,7.6
2011,E33001447,348,46.01,7.6
2011,E33001448,345,34.15,10.1
2011,E33001449,176,38.65,4.6
2011,E33000277,1078,329.53,3.3
2011,E33000278,1283,605.32,2.1
2011,E33001450,239,51.96,4.6
2011,E33001451,420,99.48,4.2
2011,E33001452,283,55.66,5.1
2011,E33001453,269,26.51,10.1
2011,E33001454,316,65.33,4.8
2011,E33001455,365,70.63,5.2
2011,E33001456,512,58.5,8.8
2011,E33001457,294,24.48,12
2011,E33002257,370,174.2,2.1
2011,E33002258,334,1114.85,0.3
2011,E33002259,435,114.97,3.8
2011,E33002260,354,195.64,1.8
2011,E33002261,286,2653.78,0.1
2011,E33002262,318,1471.42,0.2
2011,E33000304,573,2.77,206.9
2011,E33000305,751,2.92,257.2
2011,E33000306,359,36.35,9.9
2011,E33000307,463,31.09,14.9
2011,E33000308,266,15.06,17.7
2011,E33000309,239,33.2,7.2
2011,E33000310,462,2.39,193.3
2011,E33000311,385,4.93,78.1
2011,E33000312,774,0.93,832.3
2011,E33000313,228,5.7,40
2011,E33000314,498,2.04,244.1
2011,E33000315,394,0.85,463.5
2011,E33000316,501,4.52,110.8
2011,E33000722,250,0.98,255.1
2011,E33000723,319,46.06,6.9
2011,E33000724,229,9.96,23
2011,E33000725,301,1.54,195.5
2011,E33000726,200,12.21,16.4
2011,E33000727,1229,5.14,239.1
2011,E33000728,519,21.09,24.6
2011,E33000729,253,27.29,9.3
2011,E33000730,532,7.8,68.2
2011,E33000731,429,3.45,124.3
2011,E33000732,349,15.05,23.2
2011,E33000733,490,45.25,10.8
2011,E33000734,277,0.79,350.6
2011,E33000735,728,22.85,31.9
2011,E33000736,830,8.44,98.3
2011,E33000737,324,15.86,20.4
2011,E33000738,1164,3.04,382.9
2011,E33000739,1133,31.12,36.4
2011,E33000740,534,1.36,392.6
2011,E33000741,202,4.19,48.2
2011,E33000742,743,14.45,51.4
2011,E33000743,203,7.06,28.8
2011,E33000744,228,1.51,151
2011,E33000745,390,1.58,246.8
2011,E33000746,472,1.56,302.6
2011,E33000747,288,1.25,230.4
2011,E33000748,282,1.43,197.2
2011,E33000749,520,1.34,388.1
2011,E33000750,513,1.15,446.1
2011,E33000751,415,1.28,324.2
2011,E33001458,419,7.22,58
2011,E33001459,455,12.4,36.7
2011,E33001460,2369,10.4,227.8
2011,E33001461,247,7.4,33.4
2011,E33001462,310,5.84,53.1
2011,E33001463,320,18.09,17.7
2011,E33001464,457,6.68,68.4
2011,E33001465,527,13.33,39.5
2011,E33001466,590,28.59,20.6
2011,E33001467,363,6.32,57.4
2011,E33000301,319,8.42,37.9
2011,E33000302,779,18.27,42.6
2011,E33000303,406,15.51,26.2
2011,E33001468,659,32.14,20.5
2011,E33001469,621,72.77,8.5
2011,E33001470,422,24.39,17.3
2011,E33000298,214,11.82,18.1
2011,E33000299,795,3.74,212.6
2011,E33000300,573,18.46,31
2011,E33001471,269,15.93,16.9
2011,E33001472,312,17.61,17.7
2011,E33001473,396,8.5,46.6
2011,E33001474,274,13.68,20
2011,E33001475,312,23.35,13.4
2011,E33001476,275,39.03,7
2011,E33001477,542,14.43,37.6
2011,E33001478,328,72.85,4.5
2011,E33001479,672,60.32,11.1
2011,E33001480,318,14.72,21.6
2011,E33001481,500,13.25,37.7
2011,E33001482,295,22.12,13.3
2011,E33001483,289,10,28.9
2011,E33001484,247,46.61,5.3
2011,E33001485,250,37.33,6.7
2011,E33001486,277,40.42,6.9
2011,E33001487,286,18.79,15.2
2011,E33001488,607,21.68,28
2011,E33001489,394,57.85,6.8
2011,E33001490,276,57.02,4.8
2011,E33001491,347,32.11,10.8
2011,E33001492,324,48.59,6.7
2011,E33001493,425,31.23,13.6
2011,E33001494,330,64.96,5.1
2011,E33001495,641,148.34,4.3
2011,E33001496,661,29.8,22.2
2011,E33001497,340,31.36,10.8
2011,E33001498,421,26.84,15.7
2011,E33001499,720,35.5,20.3
2011,E33001500,360,39.9,9
2011,E33001501,338,34,9.9
2011,E33001502,394,76.82,5.1
2011,E33001503,292,42.61,6.9
2011,E33000295,7837,48.64,161.1
2011,E33001504,590,87.58,6.7
2011,E33001505,352,45.97,7.7
2011,E33001506,402,25.73,15.6
2011,E33001507,791,176.48,4.5
2011,E33001508,308,26.28,11.7
2011,E33001509,540,94.39,5.7
2011,E33001510,335,170.16,2
2011,E33001511,288,55.68,5.2
2011,E33001512,407,70.98,5.7
2011,E33001513,320,246.93,1.3
2011,E33001514,328,81.87,4
2011,E33001515,280,69.74,4
2011,E33001516,386,168.45,2.3
2011,E33001517,389,88.01,4.4
2011,E33001518,306,459.17,0.7
2011,E33001519,543,97.89,5.5
2011,E33000296,1038,11.21,92.6
2011,E33000297,255,14.49,17.6
2011,E33001520,510,67.24,7.6
2011,E33001521,269,53.24,5.1
2011,E33001522,296,82.07,3.6
2011,E33001523,530,19.57,27.1
2011,E33001524,284,160.79,1.8
2011,E33002236,386,177.97,2.2
2011,E33002237,454,93.89,4.8
2011,E33002238,336,73.19,4.6
2011,E33002239,283,591.79,0.5
2011,E33000585,364,4846.38,0.1
2011,E33002025,293,2427.74,0.1
2011,E33002026,365,187.8,1.9
2011,E33002027,1321,2296.45,0.6
2011,E33002028,398,2084.84,0.2
2011,E33002029,272,3321.31,0.1
2011,E33000586,918,40.04,22.9
2011,E33000587,415,50.06,8.3
2011,E33000588,334,7.79,42.9
2011,E33000589,234,2.68,87.3
2011,E33000590,280,5.81,48.2
2011,E33000591,270,1.73,156.1
2011,E33002030,526,29.73,17.7
2011,E33002031,332,11.1,29.9
2011,E33002032,322,1470.95,0.2
2011,E33002033,312,93.02,3.4
2011,E33002034,276,31.93,8.6
2011,E33002035,402,214.3,1.9
2011,E33002036,424,3891.26,0.1
2011,E33002037,240,1173.84,0.2
2011,E33002038,461,196.88,2.3
2011,E33002039,252,2487.67,0.1
2011,E33002040,256,38.64,6.6
2011,E33002041,229,2006.69,0.1
2011,E33002042,284,205.09,1.4
2011,E33002043,468,21.51,21.8
2011,E33002044,303,4144.17,0.1
2011,E33002045,229,5698.43,0
2011,E33002046,380,2051.28,0.2
2011,E33002047,263,26845.29,0
2011,E33002048,258,16203.23,0
2011,E33002049,365,12403.07,0
2011,E33002050,246,13191.99,0
2011,E33002051,410,268.13,1.5
2011,E33000592,302,8.71,34.7
2011,E33000593,280,6.89,40.6
2011,E33000594,208,2.21,94.1
2011,E33000595,417,3.18,131.1
2011,E33000596,244,2.03,120.2
2011,E33002052,435,46.86,9.3
2011,E33002053,753,71.89,10.5
2011,E33002054,421,65.41,6.4
2011,E33002055,356,107.56,3.3
2011,E33002056,264,77.28,3.4
2011,E33002057,401,43.56,9.2
2011,E33002058,545,64.93,8.4
2011,E33002059,250,66.39,3.8
2011,E33002060,514,7518.17,0.1
2011,E33002061,319,2648.17,0.1
2011,E33002062,279,6820.07,0
2011,E33002063,342,1854.26,0.2
2011,E33002064,283,1828.51,0.2
2011,E33002065,410,143.46,2.9
2011,E33002066,372,343.4,1.1
2011,E33002067,605,3021.55,0.2
2011,E33002068,331,8113.48,0
2011,E33002069,266,14137.15,0
2011,E33002070,233,9548.59,0
2011,E33002071,453,2116.23,0.2
2011,E33002072,332,12932.46,0
2011,E33002073,419,14242.06,0
2011,E33002074,361,116.85,3.1
2011,E33002075,344,656.94,0.5
2011,E33002076,316,10572.13,0
2011,E33000597,890,72.09,12.3
2011,E33000614,652,27.58,23.6
2011,E33000616,483,28.32,17.1
2011,E33002077,300,40.97,7.3
2011,E33002078,349,34.8,10
2011,E33002079,295,28.17,10.5
2011,E33000608,307,4.47,68.7
2011,E33000609,211,3.29,64.1
2011,E33000610,244,13.64,17.9
2011,E33000611,213,3.79,56.2
2011,E33000612,296,2.9,102.1
2011,E33000613,519,2.11,246
2011,E33000618,293,2.6,112.7
2011,E33000619,266,2.92,91.1
2011,E33000620,459,2.58,177.9
2011,E33002080,417,17.95,23.2
2011,E33002081,535,14.39,37.2
2011,E33002082,386,13.19,29.3
2011,E33002083,411,30.31,13.6
2011,E33002084,428,12.94,33.1
2011,E33002085,324,67.83,4.8
2011,E33002086,246,19.04,12.9
2011,E33002087,335,84.88,3.9
2011,E33002088,317,53.18,6
2011,E33002089,265,34.17,7.8
2011,E33000615,643,20.29,31.7
2011,E33002090,463,883.43,0.5
2011,E33002091,496,96.06,5.2
2011,E33002092,364,100.82,3.6
2011,E33002093,312,193.74,1.6
2011,E33002094,303,41.33,7.3
2011,E33002095,361,90.8,4
2011,E33000599,295,7.2,41
2011,E33000600,551,1.41,390.8
2011,E33000601,489,14.79,33.1
2011,E33000602,1083,40.48,26.8
2011,E33000603,416,36.18,11.5
2011,E33000604,405,21.96,18.4
2011,E33000605,1062,33.67,31.5
2011,E33000606,822,53.15,15.5
2011,E33000607,1317,760.16,1.7
2011,E33002096,306,45.78,6.7
2011,E33002097,514,102.38,5
2011,E33002098,565,17.77,31.8
2011,E33002099,1046,53.07,19.7
2011,E33002100,307,26.75,11.5
2011,E33002101,262,17.14,15.3
2011,E33002102,412,343.93,1.2
2011,E33002103,324,68.57,4.7
2011,E33002104,542,154.47,3.5
2011,E33002105,455,74.42,6.1
2011,E33002106,320,485.74,0.7
2011,E33002107,718,987.05,0.7
2011,E33000598,785,64.87,12.1
2011,E33002108,321,80.3,4
2011,E33002109,1032,136.45,7.6
2011,E33000617,493,692.48,0.7
2011,E33002110,831,56.8,14.6
2011,E33002111,253,14.85,17
2011,E33002112,322,39.06,8.2
2011,E33002113,386,560.82,0.7
2011,E33000621,473,365.55,1.3
2011,E33000622,1025,1121.45,0.9
2011,E33002114,325,158.47,2.1
2011,E33002115,277,2767.67,0.1
2011,E33002116,259,139.7,1.9
2011,E33002117,310,738.3,0.4
2011,E33002118,389,1903.19,0.2
2011,E33002119,416,84.32,4.9
2011,E33002120,374,95.18,3.9
2011,E33002121,331,1521.07,0.2
2011,E33002122,692,116.68,5.9
2011,E33002123,333,6305.76,0.1
2011,E33002124,638,2273.25,0.3
2011,E33002125,649,1207.09,0.5
2011,E33002126,329,6884.62,0
2011,E33002127,253,4828.44,0.1
2011,E33002128,1161,2022.22,0.6
2011,E33002129,307,4313.03,0.1
2011,E33002130,332,4685.31,0.1
2011,E33002131,515,4453.28,0.1
2011,E33000623,536,5.77,92.9
2011,E33000624,341,2.1,162.4
2011,E33000625,216,1.77,122
2011,E33000626,279,2.78,100.4
2011,E33000627,506,3.61,140.2
2011,E33002132,496,132.85,3.7
2011,E33002133,383,31.22,12.3
2011,E33002134,1080,50.89,21.2
2011,E33002135,292,53.34,5.5
2011,E33002136,238,16.81,14.2
2011,E33000628,2032,29.88,68
2011,E33002137,279,127.25,2.2
2011,E33002138,464,166.7,2.8
2011,E33002139,612,60.5,10.1
2011,E33000629,520,1759.93,0.3
2011,E33000630,3065,2200.05,1.4
2011,E33000631,590,13.8,42.8
2011,E33002140,298,58.02,5.1
2011,E33002141,598,115.6,5.2
2011,E33002142,544,21.23,25.6
2011,E33002143,334,121,2.8
2011,E33002144,353,143.04,2.5
2011,E33002145,439,1924.98,0.2
2011,E33002146,314,1008.96,0.3
2011,E33002147,256,270.41,0.9
2011,E33002148,361,4222.81,0.1
2011,E33002149,869,3293.37,0.3
2011,E33002150,303,10936.4,0
2011,E33002151,441,8724.22,0.1
2011,E33002152,244,32204.16,0
2011,E33002153,321,8713.3,0
2011,E33002154,284,29465.39,0
2011,E33002155,346,451.97,0.8
2011,E33002156,288,13797.25,0
2011,E33002157,433,7489.29,0.1
2011,E33000646,281,7087.53,0
2011,E33002158,223,13015.57,0
2011,E33002159,385,8680.7,0
2011,E33002160,331,1712.96,0.2
2011,E33002161,246,7255.67,0
2011,E33002162,460,654.59,0.7
2011,E33002163,293,543.59,0.5
2011,E33002164,253,607.02,0.4
2011,E33002165,749,2552.53,0.3
2011,E33002166,402,1788.36,0.2
2011,E33002167,445,391.99,1.1
2011,E33000632,336,21.68,15.5
2011,E33000633,583,5.8,100.5
2011,E33000634,333,54.82,6.1
2011,E33000635,207,12.84,16.1
2011,E33000636,291,0.91,319.8
2011,E33000637,209,1.39,150.4
2011,E33000638,224,3.42,65.5
2011,E33000639,223,4.82,46.3
2011,E33000640,439,1.72,255.2
2011,E33000641,657,9.36,70.2
2011,E33000642,808,2.58,313.2
2011,E33000643,236,11.16,21.1
2011,E33002168,357,257.63,1.4
2011,E33002169,415,117.92,3.5
2011,E33002170,296,1148.97,0.3
2011,E33002171,274,27.95,9.8
2011,E33002172,284,381.98,0.7
2011,E33002173,241,1347.13,0.2
2011,E33002174,257,61.68,4.2
2011,E33002175,517,38.15,13.6
2011,E33002176,238,34.2,7
2011,E33000838,808,58.92,13.7
2011,E33000839,618,105.96,5.8
2011,E33002177,360,92.41,3.9
2011,E33002178,573,41.71,13.7
2011,E33002179,498,348.81,1.4
2011,E33002180,377,69.23,5.4
2011,E33002181,235,103.91,2.3
2011,E33002182,268,46.51,5.8
2011,E33002183,378,26.43,14.3
2011,E33000644,235,80.65,2.9
2011,E33000645,906,54.97,16.5
2011,E33002184,398,277.63,1.4
2011,E33002185,453,2079.26,0.2
2011,E33002186,337,2851.81,0.1
2011,E33002187,310,1459.66,0.2
2011,E33002188,231,170.53,1.4
2011,E33002189,348,5560.21,0.1
2011,E33002190,282,84.3,3.3
2011,E33002191,522,88.55,5.9
2011,E33002192,205,5731.48,0
2011,E33002193,491,2742.78,0.2
2011,E33002194,311,3669.71,0.1
2011,E33002195,258,9546.85,0
2011,E33002196,376,2852.05,0.1
2011,E33002197,255,12512.5,0
2011,E33002198,488,7714.43,0.1
2011,E33002199,308,76.5,4
2011,E33002200,446,2635.58,0.2
2011,E33002201,633,291.11,2.2
2011,E33002202,952,573.79,1.7
2011,E33000648,328,4.04,81.2
2011,E33000649,665,2.1,316.7
2011,E33000650,207,6.44,32.1
2011,E33000651,432,4,108
2011,E33000652,498,4.79,104
2011,E33000653,711,14.21,50
2011,E33000654,366,17.41,21
2011,E33002203,238,31.74,7.5
2011,E33002204,254,20.08,12.6
2011,E33002205,245,21.93,11.2
2011,E33002206,645,21.17,30.5
2011,E33002207,716,33.99,21.1
2011,E33002208,248,132.21,1.9
2011,E33002209,299,442.17,0.7
2011,E33002210,1961,100.58,19.5
2011,E33000647,665,55.77,11.9
2011,E33002211,233,20.08,11.6
2011,E33002212,340,96.67,3.5
2011,E33002213,646,1116.25,0.6
2011,E33000655,365,26.3,13.9
2011,E33002214,439,84.97,5.2
2011,E33002215,376,53.58,7
2011,E33002216,666,48.36,13.8
2011,E33002217,326,73.35,4.4
2011,E33002218,277,75.85,3.7
2011,E33002219,280,50.54,5.5
2011,E33002220,316,233.78,1.4
2011,E33002221,338,443.13,0.8
2011,E33002222,329,96.84,3.4
2011,E33002223,270,58.07,4.6
2011,E33002224,269,147.88,1.8
2011,E33002225,240,17.27,13.9
2011,E33002226,243,346.43,0.7
2011,E33002227,396,166.26,2.4
2011,E33002228,408,35.24,11.6
2011,E33002229,304,49.02,6.2
2011,E33002230,242,353.31,0.7
2011,E33002231,476,41.4,11.5
2011,E33002232,439,57.66,7.6
2011,E33002233,726,13.24,54.8
2011,E33002234,492,190.42,2.6
2011,E33002235,302,1002.06,0.3
2011,E33000317,767,9.37,81.9
2011,E33000318,657,2.38,276.1
2011,E33000319,240,4.53,53
2011,E33000320,292,3.26,89.6
2011,E33000321,228,1.38,165.2
2011,E33000322,209,1.71,122.2
2011,E33000323,223,1.8,123.9
2011,E33000324,228,3.81,59.8
2011,E33000325,261,1.07,243.9
2011,E33000326,344,2.02,170.3
2011,E33001525,314,43.91,7.2
2011,E33001526,332,26.56,12.5
2011,E33001527,261,8.23,31.7
2011,E33001528,736,22.9,32.1
2011,E33001529,522,53.77,9.7
2011,E33001530,329,25.18,13.1
2011,E33001531,286,52.42,5.5
2011,E33000327,673,83.87,8
2011,E33000328,1580,351.9,4.5
2011,E33000329,413,0.64,645.3
2011,E33000330,410,655.79,0.6
2011,E33000331,420,370.18,1.1
2011,E33000332,1562,212.37,7.4
2011,E33000333,501,568.43,0.9
2011,E33000334,1240,861.05,1.4
2011,E33000335,575,130.99,4.4
2011,E33001532,1590,120.46,13.2
2011,E33001533,390,32.79,11.9
2011,E33001534,339,89.45,3.8
2011,E33001535,449,92.87,4.8
2011,E33001536,373,83.39,4.5
2011,E33001537,499,94.03,5.3
2011,E33001538,501,61.76,8.1
2011,E33001539,324,382.02,0.8
2011,E33001540,555,40.87,13.6
2011,E33001541,378,193.77,2
2011,E33001542,638,319.58,2
2011,E33001543,386,298.21,1.3
2011,E33000340,270,5.7,47.4
2011,E33000341,233,3.7,63
2011,E33001544,270,119.03,2.3
2011,E33001545,316,20.92,15.1
2011,E33001546,372,79.58,4.7
2011,E33001547,363,78.62,4.6
2011,E33001548,312,57.28,5.4
2011,E33001549,598,115.02,5.2
2011,E33001550,305,46.44,6.6
2011,E33001551,535,648.3,0.8
2011,E33001552,607,124.23,4.9
2011,E33001553,356,20,17.8
2011,E33001554,419,289.05,1.4
2011,E33001555,285,49.15,5.8
2011,E33001556,331,46.88,7.1
2011,E33001557,276,54.2,5.1
2011,E33001558,272,904.14,0.3
2011,E33001559,271,67.39,4
2011,E33001560,709,366.63,1.9
2011,E33001561,306,176.63,1.7
2011,E33001562,353,97.88,3.6
2011,E33001563,388,43.06,9
2011,E33001564,289,91.36,3.2
2011,E33001565,809,242.41,3.3
2011,E33001566,348,37.83,9.2
2011,E33001567,265,13.8,19.2
2011,E33001568,320,3078.92,0.1
2011,E33001569,1114,1354.7,0.8
2011,E33001570,242,2389.75,0.1
2011,E33001571,343,873.03,0.4
2011,E33000336,408,4.66,87.6
2011,E33000337,539,30.36,17.8
2011,E33000338,290,1875.34,0.2
2011,E33000339,589,7.48,78.7
2011,E33001572,705,10.29,68.5
2011,E33001573,330,118.08,2.8
2011,E33001574,329,26.05,12.6
2011,E33001575,526,19.53,26.9
2011,E33001576,394,75.8,5.2
2011,E33001577,327,132.27,2.5
2011,E33001578,312,261.6,1.2
2011,E33001579,359,2904.96,0.1
2011,E33001580,255,1174.14,0.2
2011,E33001581,442,25.75,17.2
2011,E33002240,326,238.54,1.4
2011,E33002241,380,82.76,4.6
2011,E33002242,479,72.92,6.6
2011,E33000342,222,87.25,2.5
2011,E33000343,488,39.34,12.4
2011,E33000344,847,24.71,34.3
2011,E33000345,573,40.7,14.1
2011,E33000346,746,35.99,20.7
2011,E33000347,157,5.59,28.1
2011,E33000348,619,12.89,48
2011,E33000752,308,6.9,44.6
2011,E33000753,400,5.03,79.5
2011,E33000754,331,76.26,4.3
2011,E33000755,425,24.46,17.4
2011,E33002263,425,32.55,13.1
2011,E33002264,404,120.26,3.4
2011,E33002265,315,36.4,8.7
2011,E33002266,453,58.51,7.7
2011,E33002267,239,17.82,13.4
2011,E33001582,420,92.63,4.5
2011,E33001583,156,31.7,4.9
2011,E33001584,503,38.44,13.1
2011,E33001585,778,183.55,4.2
2011,E33000385,272,1.17,232.5
2011,E33000386,264,11.5,23
2011,E33000387,215,4.01,53.6
2011,E33000388,213,0.87,244.8
2011,E33000389,220,0.95,231.6
2011,E33001586,370,64.84,5.7
2011,E33001587,276,44.98,6.1
2011,E33001588,305,33.58,9.1
2011,E33001589,420,48.74,8.6
2011,E33000349,324,13.35,24.3
2011,E33000350,474,23.46,20.2
2011,E33000351,248,52.22,4.7
2011,E33000352,891,26.04,34.2
2011,E33000353,264,1024.31,0.3
2011,E33000354,1530,213.32,7.2
2011,E33000355,612,622.61,1
2011,E33000356,496,111.99,4.4
2011,E33001590,373,157.54,2.4
2011,E33001591,1120,48.51,23.1
2011,E33001592,290,34.59,8.4
2011,E33001593,734,40.87,18
2011,E33001594,863,56.77,15.2
2011,E33001595,386,278.61,1.4
2011,E33000390,751,140.6,5.3
2011,E33000391,813,312.45,2.6
2011,E33001596,347,57.59,6
2011,E33001597,389,31.46,12.4
2011,E33001598,349,84.88,4.1
2011,E33000406,790,43.02,18.4
2011,E33000773,1235,302.65,4.1
2011,E33001599,313,1103.83,0.3
2011,E33001600,288,365.95,0.8
2011,E33001601,328,3263.66,0.1
2011,E33001602,553,2046.82,0.3
2011,E33001603,311,904.24,0.3
2011,E33001604,410,64.81,6.3
2011,E33001605,694,182.65,3.8
2011,E33001606,289,48.28,6
2011,E33001607,335,106.97,3.1
2011,E33001608,636,26.27,24.2
2011,E33000361,1011,31.88,31.7
2011,E33001609,405,58.03,7
2011,E33001610,394,110.57,3.6
2011,E33000359,467,3.64,128.3
2011,E33000360,3312,17.66,187.5
2011,E33001611,375,45.86,8.2
2011,E33001612,332,79.9,4.2
2011,E33001613,236,92.66,2.5
2011,E33000769,396,22.1,17.9
2011,E33000770,1013,46.9,21.6
2011,E33000771,447,41.4,10.8
2011,E33000772,286,22.02,13
2011,E33001614,255,36.59,7
2011,E33001615,337,20.56,16.4
2011,E33001616,337,13.44,25.1
2011,E33001617,300,59.2,5.1
2011,E33001618,290,31.85,9.1
2011,E33001619,305,45.34,6.7
2011,E33001620,420,193.23,2.2
2011,E33000362,550,5.14,107
2011,E33000363,350,6.84,51.2
2011,E33001621,571,44,13
2011,E33001622,364,85.44,4.3
2011,E33001623,331,56.38,5.9
2011,E33001624,724,87.7,8.3
2011,E33001625,340,44.52,7.6
2011,E33001626,278,57.2,4.9
2011,E33000364,282,1.83,154.1
2011,E33000365,206,1.5,137.3
2011,E33000366,316,2.26,139.8
2011,E33000367,205,3.63,56.5
2011,E33000368,391,1.44,271.5
2011,E33000369,402,1.57,256.1
2011,E33000370,202,1.48,136.5
2011,E33000371,233,37.97,6.1
2011,E33000372,714,24.88,28.7
2011,E33000373,404,11.86,34.1
2011,E33000374,484,7.66,63.2
2011,E33000375,744,9.54,78
2011,E33000376,271,71.68,3.8
2011,E33000377,227,13.48,16.8
2011,E33000378,271,8.72,31.1
2011,E33000379,233,4.98,46.8
2011,E33000380,433,2.79,155.2
2011,E33000381,469,2.72,172.4
2011,E33000382,214,0.74,289.2
2011,E33000383,390,0.49,795.9
2011,E33000384,616,9.91,62.2
2011,E33000756,237,8.85,26.8
2011,E33000757,448,10.44,42.9
2011,E33000758,891,12.53,71.1
2011,E33000759,609,7.46,81.6
2011,E33000760,270,7.96,33.9
2011,E33000761,255,7.69,33.2
2011,E33000762,760,20.44,37.2
2011,E33000763,982,8.98,109.4
2011,E33000764,391,20.8,18.8
2011,E33000765,362,13.58,26.7
2011,E33000766,872,14.57,59.8
2011,E33000767,404,59.85,6.8
2011,E33000768,489,90.51,5.4
2011,E33001627,408,21.64,18.9
2011,E33001628,449,43.6,10.3
2011,E33001629,444,39.17,11.3
2011,E33001630,388,11.37,34.1
2011,E33001631,314,14.65,21.4
